restaurant_id,date,repas,categorie,plat,nutriscore,regime,impact_carbone,style_culinaire,calories_estimees
356,30/03/2026,midi,Desserts,Tartelette bourdaloue,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Plat,"Cuisse de pintade, sauce pêches",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Plat,Saucisse de toulouse,D,Carné,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Plat,"Paupiette pêcheur, sauce safranée",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Accompagnements,Lentilles vertes,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,31/03/2026,midi,Accompagnements,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
356,31/03/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,31/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,31/03/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,01/04/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,midi,Plat,Dinde escalope panée,B,Carné,Moyen,Cuisine Traditionnelle,250
356,01/04/2026,midi,Plat,"Andouillette, confit d'oignons",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,midi,Accompagnements,Purée lyonnaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,midi,Accompagnements,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
356,01/04/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,01/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,01/04/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,01/04/2026,midi,Desserts,Paris brest,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,01/04/2026,midi,Offre végétarienne,Croissant champignons,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,midi,Plat,"Filet colin lieu, sauce puttanesca",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,midi,Accompagnements,Spaghettis beurre,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,02/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,02/04/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,02/04/2026,midi,Desserts,Tartelette abricot frangipane,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,02/04/2026,midi,Offre végétarienne,Lasagnes carottes épinards,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
356,03/04/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,03/04/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,03/04/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,03/04/2026,midi,Plat,Filet colin lieu sauce agrumes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,03/04/2026,midi,Plat,Oeuf forestier,C,Végétarien,Bas,Cuisine Traditionnelle,250
356,03/04/2026,midi,Accompagnements,Courgettes gratinées,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,03/04/2026,midi,Accompagnements,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
356,03/04/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,03/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,03/04/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,03/04/2026,midi,Offre végétarienne,Tartine américaine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,midi,Plat,Palette à la provençale,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,midi,Accompagnements,Torsades beurre,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,midi,Accompagnements,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
356,07/04/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,07/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,07/04/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,07/04/2026,midi,Desserts,Forêt noire amarena,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,07/04/2026,midi,Offre végétarienne,Torsades champignons,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,08/04/2026,matin,Kiosque,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,08/04/2026,matin,Kiosque,Barquettes diverses,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,08/04/2026,midi,Entrée,Entrées et hors d’œuvres variés,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
356,08/04/2026,midi,Plat,Sauté marengo,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
356,08/04/2026,midi,Accompagnements,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
356,08/04/2026,midi,Desserts,Cocktail de fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,08/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,08/04/2026,midi,Desserts,Compote,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
356,08/04/2026,midi,Desserts,Chou crème pâtissière,C,Végétarien,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,27/03/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,27/03/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,27/03/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,27/03/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,27/03/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,30/03/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,30/03/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,30/03/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,30/03/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,30/03/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,30/03/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,31/03/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,31/03/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,31/03/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,31/03/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,31/03/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,31/03/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,01/04/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,01/04/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,01/04/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,01/04/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,01/04/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,01/04/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,02/04/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,02/04/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,02/04/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,02/04/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,02/04/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,02/04/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,03/04/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,03/04/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,03/04/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,03/04/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,03/04/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,03/04/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,06/04/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,06/04/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,06/04/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,06/04/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,06/04/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,06/04/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1459,07/04/2026,midi,Vente a emporter,Salades,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
1459,07/04/2026,midi,Vente a emporter,Sandwichs traditionnels,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Sandwichs suédois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Ciabatta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Sandwichs gourmands,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Pan bagnat,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
1459,07/04/2026,midi,Vente a emporter,Pasta box,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Donuts,E,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,07/04/2026,midi,Vente a emporter,Cookies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Muffin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Brownies,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1459,07/04/2026,midi,Vente a emporter,Pâtisseries traditionnelles,D,Végétalien/Base Végétale,Bas,Plats Sucrés,300
1459,07/04/2026,midi,Vente a emporter,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
